evidence_id,canonical_record_id,title,authors,year,doi,url,journal_or_venue,retrieval_sources,classification,selected,score,priority,reason_category,screening_reason,why_not_selected,potential_contribution,recommended_action,possible_false_negative,publication_verified,publication_status,document_type,publication_verification_status,required_groups_matched,hard_required_groups,hard_required_in_contribution,missing_hard_required_groups,complementary_groups_matched,methodological_family,required_coverage,required_cooccurrence,direct_relation,operational_evidence,semantic_similarity,exclusion_terms,quota_decision,signals,abstract
A108,RE31FCB92471C,Machine Learning on Microcontrollers for Biological Sensing: A Systematic Review,Hulisani Mukwevho; Unarine Mulaudzi; Bokang Motala; Sibusiso Moyo,2025,10.21203/rs.3.rs-6844035/v1,https://doi.org/10.21203/rs.3.rs-6844035/v1,,openaire,pertinente_no_seleccionada,False,139.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: preprint.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre deployment_and_execution, edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs, optimization_and_codesign; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,preprint,preprint,identifier_only_verified,"deployment_and_execution, edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,"evaluation_and_tradeoffs, optimization_and_codesign",,1.0,False,False,True,0.092391,,admitted by contextual relevance,"required groups matched in title/abstract: deployment_and_execution, edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs, optimization_and_codesign; required coverage: 1.00; contribution co-occurrence: no (window=2); semantic similarity: 0.092; operational, empirical or validation evidence; publication_aware_selection","Abstract Microcontroller-class devices, when integrated with machine learning (ML) models, offer transformative potential for biological sensing in resource-constrained environments. However, the deployment of such systems demands a careful balance between computational limitations, sensor integration, and ecological relevance. This systematic review evaluates trends, architectures, constraints, and applications of ML deployed on microcontroller-class hardware for biological sensing between 2015 and 2025. A systematic search across Google Scholar (n = 142), Web of Science (n = 22), and Scopus (n = 4,266) yielded 4,430 records. After screening and eligibility assessment using PRISMA guidelines, 60 studies were included. The review focused on temporal trends, research types, ML toolchains, hardware platforms, task types, model architectures, dataset sources, system constraints, performance metrics, and domain-specific applications. Publication activity surged after 2019, peaking again in 2024. Most studies employed empirical and applied research methods (Fig. 8), with a majority using embedded platforms like Arduino and TinyML (32.61%) and lightweight frameworks such as TensorFlow Lite. ARM-based processors (34%) and AI-focused SoCs (22%) were the most common hardware platforms. Classification tasks dominated (56.36%), followed by monitoring (25.45%) and regression (18.18%). Deep learning architectures (CNNs, LSTMs, VAEs) accounted for 55.56% of models used. Most studies utilized custom, real-world datasets (67.27%) (Fig. 13) and emphasized performance constraints such as low latency (< 500 ms, 52%) and memory optimization (36%). Hardware limitations were primarily memory-based (44%) or unspecified (32%) (Fig. 15). Real-time inference (38.18%) and edge-device suitability (16.36%) were the most reported performance goals. Application areas were led by healthcare monitoring (25.45%) and water quality analysis (23.64%). Dominant toolchains included Arduino (29.09%), TensorFlow Lite (18.18%), and Edge Impulse (12.73%). Machine learning on microcontroller-class hardware is gaining traction in biological sensing, particularly in health and environmental monitoring. Despite progress, challenges persist in standardized benchmarking, performance reporting, and balancing system constraints. This review offers a detailed synthesis of implementation trends and practical bottlenecks, guiding future development of robust, low-power, and domain-specific ML sensing platforms."
A18,RAFFA04631947,Nano-U: Efficient Terrain Segmentation for Tiny Robot Navigation,"Pizzolato, Federico; Pasti, Francesco; Bellotto, Nicola",2026,10.48550/arxiv.2605.10210,https://arxiv.org/abs/2605.10210,,openaire,pertinente_no_seleccionada,False,138.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: preprint.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre deployment_and_execution, edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs, optimization_and_codesign; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,preprint,preprint,identifier_only_verified,"deployment_and_execution, edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,"evaluation_and_tradeoffs, optimization_and_codesign",,1.0,True,True,True,0.043165,,admitted by contextual relevance,"required groups matched in title/abstract: deployment_and_execution, edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs, optimization_and_codesign; required coverage: 1.00; contribution co-occurrence: yes (window=2); semantic similarity: 0.043; operational, empirical or validation evidence; publication_aware_selection","Terrain segmentation is a fundamental capability for autonomous mobile robots operating in unstructured outdoor environments. However, state-of-the-art models are incompatible with the memory and compute constraints typical of microcontrollers, limiting scalable deployment in small robotics platforms. To address this gap, we develop a complete framework for robust binary terrain segmentation on a low-cost microcontroller. At the core of our approach we design Nano-U, a highly compact binary segmentation network with a few thousand parameters. To compensate for the network's minimal capacity, we train Nano-U via Quantization-Aware Distillation (QAD), combining knowledge distillation and quantization-aware training. This allows the final quantized model to achieve excellent results on the Botanic Garden dataset and to perform very well on TinyAgri, a custom agricultural field dataset with more challenging scenes. We deploy the quantized Nano-U on a commodity microcontroller by extending MicroFlow, a compiler-based inference engine for TinyML implemented in Rust. By eliminating interpreter overhead and dynamic memory allocation, the quantized model executes on an ESP32-S3 with a minimal memory footprint and low latency. This compiler-based execution demonstrates a viable and energy-efficient solution for perception on low-cost robotic platforms."
A110,RC6E3A78E28AF,Unlocking the Potential of Real-Time Edge AI through IIoT Protocols: Performance Trade-offs in Data TransferBetween PLCs and Embedded Systems,Alcides Fernandes; Hugo Landaluce; Ignacio Angulo; Jon Munoz,2026,10.2139/ssrn.6732221,https://doi.org/10.2139/ssrn.6732221,,openaire,pertinente_no_seleccionada,False,138.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: working_paper.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,working_paper,working_paper,identifier_only_verified,"edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,evaluation_and_tradeoffs,,0.6667,False,False,True,0.103448,,admitted by contextual relevance,"required groups matched in title/abstract: edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs; required coverage: 0.67; contribution co-occurrence: no (window=2); semantic similarity: 0.103; operational, empirical or validation evidence; qualified methodological family: runtime_and_energy_benchmarking; publication_aware_selection","Maximizing the performance of real-time AI inference at the edge is essential for enabling intelligent industrial systems. While conventional strategies rely on AI model optimization and hardware acceleration, performance in edge AI architectures can also be improved by reducing communication latency, minimizing protocol overhead, optimizing CPU and energy usage, and ensuring high-throughput data exchange between field devices and embedded platforms.This work investigates the implementation constraints of IIoT protocols on edge devices and analyzes communication protocol selection as a critical factor in achieving high-performance inference. A comparative evaluation is conducted on widely used protocols including MODBUS, OPC-UA, MQTT, HTTP, CoAP, TCP, and UDP, deployed on Siemens PLCs and an NVIDIA Jetson Xavier within a Gigabit Ethernet infrastructure.Latency, throughput, CPU utilization, and power consumption are measured under varying payload sizes and real-time conditions. The results demonstrate that protocol choice directly impacts inference efficiency, and that hardware limitations such as restricted payload handling, limited CPU resources, and fragmentation overhead in PLCs which can significantly constrain performance. TCP and UDP deliver the best results for time-sensitive applications, while MQTT and OPC-UA provide trade-offs between interoperability and resource usage.This study offers a practical framework for protocol selection that aligns communication strategies with hardware capabilities and AI workload demands in edge computing environments."
A19,RF7D8F9C020FF,Embedded Intelligence: A Student's Guide to Building Intelligent Devices with Microcontrollers,"K, NAVANEETHA KRISHNAN",2025,10.5281/zenodo.16424362,https://zenodo.org/doi/10.5281/zenodo.16424362,,openaire,pertinente_no_seleccionada,False,135.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: repository_record.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre deployment_and_execution, edge_ai_core, resource_constrained_platform; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,repository_copy,repository_record,identifier_only_verified,"deployment_and_execution, edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,,,1.0,True,True,True,0.067568,,admitted by contextual relevance,"required groups matched in title/abstract: deployment_and_execution, edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: none; required coverage: 1.00; contribution co-occurrence: yes (window=2); semantic similarity: 0.068; operational, empirical or validation evidence; publication_aware_selection","This book is a practical, project-driven guide to building intelligent embedded systems using microcontrollers such as the ESP32 and STM32. It covers embedded C++, TinyML, TensorFlow Lite Micro, and energy-efficient AI deployment for real-world applications. Designed for students and early researchers, the book includes hands-on labs, complete projects, and insight into edge AI architecture. Also available on Amazon Kindle."
A20,RE5B0ED75AC7B,TinyML for Ubiquitous Edge AI,"Soro, Stanislava",2021,10.48550/arxiv.2102.01255,https://arxiv.org/abs/2102.01255,CoRR,openaire,pertinente_no_seleccionada,False,134.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: preprint.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre deployment_and_execution, edge_ai_core, resource_constrained_platform; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,preprint,preprint,identifier_only_verified,"deployment_and_execution, edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,,,1.0,True,True,True,0.04,,admitted by contextual relevance,"required groups matched in title/abstract: deployment_and_execution, edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: none; required coverage: 1.00; contribution co-occurrence: yes (window=2); semantic similarity: 0.040; operational, empirical or validation evidence; publication_aware_selection","TinyML is a fast-growing multidisciplinary field at the intersection of machine learning, hardware, and software, that focuses on enabling deep learning algorithms on embedded (microcontroller powered) devices operating at extremely low power range (mW range and below). TinyML addresses the challenges in designing power-efficient, compact deep neural network models, supporting software framework, and embedded hardware that will enable a wide range of customized, ubiquitous inference applications on battery-operated, resource-constrained devices. In this report, we discuss the major challenges and technological enablers that direct this field's expansion. TinyML will open the door to the new types of edge services and applications that do not rely on cloud processing but thrive on distributed edge inference and autonomous reasoning."
A111,R7FA41264E6A2,Evaluating the Energy Efficiency of NPU-Accelerated Machine Learning Inference on Embedded Microcontrollers,"Fanariotis, Anastasios; Orphanoudakis, Theofanis; Fotopoulos, Vasilis",2025,10.48550/arxiv.2509.17533,https://arxiv.org/abs/2509.17533,CoRR,openaire,pertinente_no_seleccionada,False,131.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: preprint.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre deployment_and_execution, edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs, optimization_and_codesign; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,preprint,preprint,identifier_only_verified,"deployment_and_execution, edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,"evaluation_and_tradeoffs, optimization_and_codesign",,1.0,False,False,True,0.05625,,admitted by contextual relevance,"required groups matched in title/abstract: deployment_and_execution, edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs, optimization_and_codesign; required coverage: 1.00; contribution co-occurrence: no (window=2); semantic similarity: 0.056; operational, empirical or validation evidence; publication_aware_selection","The deployment of machine learning (ML) models on microcontrollers (MCUs) is constrained by strict energy, latency, and memory requirements, particularly in battery-operated and real-time edge devices. While software-level optimizations such as quantization and pruning reduce model size and computation, hardware acceleration has emerged as a decisive enabler for efficient embedded inference. This paper evaluates the impact of Neural Processing Units (NPUs) on MCU-based ML execution, using the ARM Cortex-M55 core combined with the Ethos-U55 NPU on the Alif Semiconductor Ensemble E7 development board as a representative platform. A rigorous measurement methodology was employed, incorporating per-inference net energy accounting via GPIO-triggered high-resolution digital multimeter synchronization and idle-state subtraction, ensuring accurate attribution of energy costs. Experimental results across six representative ML models -including MiniResNet, MobileNetV2, FD-MobileNet, MNIST, TinyYolo, and SSD-MobileNet-demonstrate substantial efficiency gains when inference is offloaded to the NPU. For moderate to large networks, latency improvements ranged from 7x to over 125x, with per-inference net energy reductions up to 143x. Notably, the NPU enabled execution of models unsupported on CPU-only paths, such as SSD-MobileNet, highlighting its functional as well as efficiency advantages. These findings establish NPUs as a cornerstone of energy-aware embedded AI, enabling real-time, power-constrained ML inference at the MCU level."
A112,R3AB29C57E1C3,Rethinking Temporal Models for TinyML: LSTM versus 1D-CNN in Resource-Constrained Devices,"Saha, Bidyut; Samanta, Riya",2026,10.48550/arxiv.2603.04860,https://arxiv.org/abs/2603.04860,CoRR,openaire,pertinente_no_seleccionada,False,129.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: preprint.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre deployment_and_execution, edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,preprint,preprint,identifier_only_verified,"deployment_and_execution, edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,evaluation_and_tradeoffs,,1.0,False,False,True,0.050725,,admitted by contextual relevance,"required groups matched in title/abstract: deployment_and_execution, edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs; required coverage: 1.00; contribution co-occurrence: no (window=2); semantic similarity: 0.051; operational, empirical or validation evidence; publication_aware_selection","Time series classification underpins applications such as human activity recognition, healthcare monitoring, and gesture detection in the IoT domain. Tiny Machine Learning enables models to run directly on low-power microcontroller units, improving efficiency, ensuring privacy, and reducing cost by avoiding reliance on cloud or edge computing. While Long Short-Term Memory networks are widely used for capturing temporal dependencies, their high computational and memory demands make real-time MCU deployment impractical. In this work, we conduct a hardware-aware feasibility study of LSTM versus 1D Convolutional Neural Networks across five benchmark datasets. Results show that 1D-CNN consistently achieves comparable or higher accuracy around 95% than LSTM which is around 89%, while requiring 35% less RAM, approx. 25% less Flash, and enabling real-time inference that is 27.6 ms vs. 2038 ms. Being so lightweight, 1D-CNN is particularly suitable for on-device processing in wearables and other low-power, battery-operated systems, establishing it as a practical and resource-efficient choice for TinyML deployment."
A113,RE9771A417BD1,An End-to-End Flow to Deploy and Accelerate TinyML Mixed-Precision Models on RISC-V MCUs,Edward Manca; Luca Urbinati; Mario R Casu,2025,10.36227/techrxiv.173161032.20267860/v3,https://doi.org/10.36227/techrxiv.173161032.20267860/v3,,openaire,pertinente_no_seleccionada,False,125.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: preprint.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs, optimization_and_codesign; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,preprint,preprint,identifier_only_verified,"edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,"evaluation_and_tradeoffs, optimization_and_codesign",,0.6667,False,False,True,0.038889,,admitted by contextual relevance,"required groups matched in title/abstract: edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs, optimization_and_codesign; required coverage: 0.67; contribution co-occurrence: no (window=2); semantic similarity: 0.039; operational, empirical or validation evidence; publication_aware_selection","The demand for efficient edge machine learning (ML) applications has driven interest in Microcontroller Unit (MCU)-based TinyML solutions, especially with the rise of RISC-V’s Instruction Set Architecture. While MCUs are power- efficient, their limited resources challenge the deployment of complex ML models. Mixed-Precision Quantization (MPQ) can achieve the best trade-off between model size, energy consump- tion, and accuracy, by using different weights and activations precision across model layers. However, MCU-class processors often lack hardware support for MPQ. We present an end-to-end flow from training to hardware deployment designed to efficiently run Mixed-Precision Quantized Neural Networks (MP-QNNs) on MCU-class processors. Central to our approach is STAR- MAC, a precision-scalable Multiply-and-Accumulate unit that supports flexible MPQ operations on 16-, 8-, and 4-bit integer data. STAR-MAC combines two subword-parallel techniques, Sum-Together and Sum-Apart, within a unified multiplier architecture that effectively reconfigures for Fully-Connected, 2D Convolution, and Depth-wise layers. We integrate STAR-MAC into the low-power RISC-V Ibex core and validate our flow using a Field-Programmable Gate Array-based System-on-Chip setup. Inference results over the four MLPerf Tiny MP-QNN models using our modified TensorFlow Lite for Microcontrollers (TFLM) deployment flow, show an average latency reduction of 68% with respect to their 8-bit counterparts using the standard TFLM runtime, with a reduced flatbuffer size of 27% on average, and with little to no accuracy drop. Synthesis on 28-nm CMOS technology indicates limited area and power overhead (+11.2%, +8.5%) over the original Ibex. We open-source our framework to encourage further development of MP-QNNs on RISC-V MCUs."
A114,R66771F462193,Benchmarking Energy and Latency in TinyML: A Novel Method for Resource-Constrained AI,"Bartoli, Pietro; Veronesi, Christian; Giudici, Andrea; Siorpaes, David; Trojaniello, Diana; Zappa, Franco",2025,10.48550/arxiv.2505.15622,https://arxiv.org/abs/2505.15622,arXiv,datacite,pertinente_no_seleccionada,False,122.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: preprint.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre deployment_and_execution, edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,preprint,preprint,identifier_only_verified,"deployment_and_execution, edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,evaluation_and_tradeoffs,,1.0,False,False,True,0.061728,,admitted by contextual relevance,"required groups matched in title/abstract: deployment_and_execution, edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs; required coverage: 1.00; contribution co-occurrence: no (window=2); semantic similarity: 0.062; operational, empirical or validation evidence; publication_aware_selection","The rise of IoT has increased the need for on-edge machine learning, with TinyML emerging as a promising solution for resource-constrained devices such as MCU. However, evaluating their performance remains challenging due to diverse architectures and application scenarios. Current solutions have many non-negligible limitations. This work introduces an alternative benchmarking methodology that integrates energy and latency measurements while distinguishing three execution phases pre-inference, inference, and post-inference. Additionally, the setup ensures that the device operates without being powered by an external measurement unit, while automated testing can be leveraged to enhance statistical significance. To evaluate our setup, we tested the STM32N6 MCU, which includes a NPU for executing neural networks. Two configurations were considered: high-performance and Low-power. The variation of the EDP was analyzed separately for each phase, providing insights into the impact of hardware configurations on energy efficiency. Each model was tested 1000 times to ensure statistically relevant results. Our findings demonstrate that reducing the core voltage and clock frequency improve the efficiency of pre- and post-processing without significantly affecting network execution performance. This approach can also be used for cross-platform comparisons to determine the most efficient inference platform and to quantify how pre- and post-processing overhead varies across different hardware implementations."
A148,REE07F2A20B05,Efficient On-Device Intelligence for Structural Health Monitoring : A TinyML Perspective,"Zhang, Yuxuan",2025,,http://urn.kb.se/resolve?urn=urn:nbn:se:miun:diva-55336,,openaire,pertinente_no_seleccionada,False,122.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: not_verified; document type: publication.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre deployment_and_execution, edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs, optimization_and_codesign; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,unknown,publication,not_verified,"deployment_and_execution, edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,"evaluation_and_tradeoffs, optimization_and_codesign",,1.0,False,False,True,0.067616,,admitted by contextual relevance,"required groups matched in title/abstract: deployment_and_execution, edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs, optimization_and_codesign; required coverage: 1.00; contribution co-occurrence: no (window=2); semantic similarity: 0.068; operational, empirical or validation evidence; publication_aware_selection","Structural Health Monitoring (SHM) plays a pivotal role in ensuring the safety, longevity, and reliability of critical infrastructure. While machine learning (ML) and deep learning (DL) have shown promise in automating SHM tasks, most existing approaches are tailored for high-resource computing platforms and overlook the unique constraints posed by low-power, resource-constrained embedded systems such as microcontrollers (MCUs) and edge devices. This thesis addresses this critical gap by systematically exploring, developing, and optimizing lightweight ML and DL algorithms for efficient on-device intelligence in SHM applications, particularly focusing on acoustic emission (AE)-based and vision-based modalities under the emerging framework of Tiny Machine Learning (TinyML). The research is organized around three central objectives. First, both lightweight Artificial Neural Networks and Convolutional Neural Networks (CNNs) models are designed and optimized for real-time damage classification using raw AE signals and crack detection tasks using vision data. These models are tailored for deployment on highly resource-constrained MCUs, with particular attention to memory efficiency, inference latency, and energy consumption. Second, the thesis investigates the impact of model complexity and applies a range of model compression techniques such as post-training quantization (PTQ), quantization-aware training (QAT), pruning, and weight clustering. A comprehensive benchmark across various TinyML-compatible toolchains (TensorFlow Lite, STM32Cube.AI, ONNX) evaluates the performance trade-offs of these techniques in real deployment scenarios. Third, recognizing the scarcity of labeled AE data in real-world applications, the research explores both traditional and deep learning-based data augmentation methods, including jittering, warping, and DCGAN-generated synthetic signals, to improve model robustness and generalization. The study includes extensive empirical evaluations using multiple publicly available AE and image datasets, covering diverse damage types in concrete and composite materials. On the vision side, UAV-based crack detection and segmentation pipelines are implemented using lightweight CNN backbones such as MobileNetV1x0.25 and U-Net variants. These models are trained and validated with various image preprocessing strategies, including grayscale conversion, contrast adjustment, denoising, and morphological operations. A greedy algorithm is also introduced to explore optimal preprocessing combinations. Performance is assessed through metrics such as F1-score, precision, recall, mIoU, model size, inference latency, memory footprint, and per-inference energy consumption, both before and after deployment to embedded devices like OpenMV and STM32 platforms. The findings demonstrate that, with careful model design, quantization, and data augmentation, it is feasible to achieve high-performance SHM inference directly on-device. Notably, certain models maintained classification accuracies above 90% while reducing energy consumption by more than 60% through compression. For vision tasks, preprocessing pipelines significantly enhanced crack detection accuracy, and deployment on UAV platforms confirmed the viability of real-time aerial inspections with negligible impact on flight time. In summary, this thesis makes significant contributions to the field of embedded SHM by bridging the gap between algorithmic advances and real-world deployment. It provides a structured pipeline for transitioning from conventional, cloud-centric SHM workflows to fully embedded, energy efficient, and real-time monitoring systems empowered by TinyML. The insights gained herein are expected to inform future developments in both civil infrastructure diagnostics and low-power AI systems."
A149,RD9092C090625,Simulating Battery-Powered TinyML Systems Optimised using Reinforcement Learning in Image-Based Anomaly Detection,Jared M. Ping; Ken J. Nixon,2024,,http://arxiv.org/abs/2403.05106v2,arXiv,arxiv,pertinente_no_seleccionada,False,120.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: not_verified; document type: preprint.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,preprint,preprint,not_verified,"edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,evaluation_and_tradeoffs,,0.6667,False,False,True,0.060606,,admitted by contextual relevance,"required groups matched in title/abstract: edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs; required coverage: 0.67; contribution co-occurrence: no (window=2); semantic similarity: 0.061; operational, empirical or validation evidence; qualified methodological family: on_device_learning_and_adaptation; publication_aware_selection","Advances in Tiny Machine Learning (TinyML) have bolstered the creation of smart industry solutions, including smart agriculture, healthcare and smart cities. Whilst related research contributes to enabling TinyML solutions on constrained hardware, there is a need to amplify real-world applications by optimising energy consumption in battery-powered systems. The work presented extends and contributes to TinyML research by optimising battery-powered image-based anomaly detection Internet of Things (IoT) systems. Whilst previous work in this area has yielded the capabilities of on-device inferencing and training, there has yet to be an investigation into optimising the management of such capabilities using machine learning approaches, such as Reinforcement Learning (RL), to improve the deployment battery life of such systems. Using modelled simulations, the battery life effects of an RL algorithm are benchmarked against static and dynamic optimisation approaches, with the foundation laid for a hardware benchmark to follow. It is shown that using RL within a TinyML-enabled IoT system to optimise the system operations, including cloud anomaly processing and on-device training, yields an improved battery life of 22.86% and 10.86% compared to static and dynamic optimisation approaches respectively. The proposed solution can be deployed to resource-constrained hardware, given its low memory footprint of 800 B, which could be further reduced. This further facilitates the real-world deployment of such systems, including key sectors such as smart agriculture."
